id, del, team_id, Team Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, Batter type, speed, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, lahman_id, bbref_id, bbrefminors_id, twitter_handle,
399,0,24,Florida Space Rangers,Jabs,J.A.,,13,8,2,2001,206,The United States,37826,Kenosha,4,186,203,1,1,1,179,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,120,130,120,130,2,1,5,5,1,120,80,55,10,4,75,50,100,25,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,0.255,0,0,15,38,114,5,870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1,120,0,140,0,0,0,110,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
45,0,9,San Antonio Sloths,Auston,Matthew,,13,2,11,1989,36,Canada,22795,Edmonton,4,191,200,1,2,1,1180,0,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,140,138,140,136,1,1,5,5,1,124,80,59,8,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.239,0,0,12,35,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1.0019,1,0,100,118,0,0,100,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
356,0,9,San Antonio Sloths,Clayton,Jasper,,18,16,2,2003,61,England,9692,Birmingham,4,184,198,1,1,2,314,0,1,0,80,50,80,80,80,80,80,48,80,80,80,80,1,1,1,1,1,1,5,1,70,70,70,70,70,1,1,1,1,1,1,21,15,30,1,1,46,2,3,30,30,100,20,110,100,30,30,100,0,200,0,0,150,0,0,0,100,0,1,550,0.226,13,0,12,40,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
79,0,9,San Antonio Sloths,Riviera,Mariano,,42,1,1,2000,206,The United States,11866,Bronxville,1,186,190,1,2,1,754,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,120,120,114,112,1,1,5,5,1,20,90,40,10,3,75,50,100,25,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,0.272,0,0,20,44,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.0008,33,110,130,0,110,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,eol
258,0,9,San Antonio Sloths,Bennett,Sophia,,14,14,3,1997,36,Canada,22795,Edmonton,4,190,195,1,1,9,1468,0,10,0,160,124,182,150,120,120,161,120,184,150,120,120,1,1,1,1,1,1,5,1,50,30,50,30,30,0,0,1,1,1,1,13,15,30,1,1,42,2,4,166,158,106,60,10,10,166,158,106,0,0,0,0,0,0,200,181,200,0,1,550,0.326,32,2,44,100,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
165,0,9,San Antonio Sloths,Gamble,Chuck,,11,12,2,1996,206,The United States,23385,Elizabeth City,4,197,215,1,1,1,1468,0,10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,140,120,140,120,1,1,5,5,1,30,80,51,14,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.249,0,0,14,42,116,5,9226350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1,182,0,100,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
377,0,9,San Antonio Sloths,Kelley,Patrick,,21,16,2,2005,206,The United States,42078,Louisville,4,185,180,3,1,4,323,0,2,0,144,80,140,100,100,134,149,80,140,120,100,140,1,1,1,1,1,1,5,0,92,62,92,50,50,1,1,1,1,1,1,5,5,1,1,1,55,2,3,130,120,124,100,10,124,130,120,124,0,0,0,168,0,200,5,106,0,0,1,550,0.313,20,2,29,65,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
246,0,9,San Antonio Sloths,O'Sullivan,Julian,,12,11,11,1998,153,Ireland,19826,Dublin,4,192,185,1,1,2,1468,0,10,0,168,110,200,140,120,120,168,112,200,140,120,120,1,1,1,1,1,1,5,1,50,30,50,30,30,0,0,1,1,1,1,13,15,30,1,1,43,2,3,100,120,160,80,180,160,100,120,160,0,200,100,0,157,0,0,11,0,0,1,550,0.333,29,2,50,90,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
223,0,9,San Antonio Sloths,LaLocke,Chaz,,34,3,5,1996,36,Canada,72491,Sechelt,4,195,210,2,2,1,1468,0,10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120,118,138,136,1,1,5,5,1,120,80,59,8,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.231,0,0,13,37,151,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,151,0.9964,1,0,100,140,0,0,100,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
365,0,9,San Antonio Sloths,Uecker,Yeliboy,,10,2,7,2005,206,The United States,72095,Schaumburg,4,191,207,2,2,7,323,0,2,0,130,80,132,80,100,120,133,84,140,80,100,120,1,1,1,1,1,1,5,1,86,30,86,30,30,1,1,1,1,1,1,13,15,30,1,1,44,2,4,160,106,80,60,10,60,160,106,80,0,0,0,0,0,0,197,200,200,0,1,550,0.298,22,1,28,40,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.025,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
122,0,9,San Antonio Sloths,Johnson,Clem,Noodles,15,11,3,1993,206,The United States,84932,,4,172,170,1,1,6,1036,21,7,2,193,100,160,144,140,160,168,100,140,140,140,140,1,1,1,1,1,1,5,1,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,47,2,3,180,160,120,120,10,10,180,160,120,0,0,0,200,0,200,0,106,0,0,1,550,0.34,26,1,31,91,68,5,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
145,0,9,San Antonio Sloths,Hill,Bobby,,8,29,9,2003,206,The United States,4076,Arlington,4,194,200,1,2,1,609,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,140,122,150,160,1,1,5,5,1,120,80,59,8,2,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.212,0,0,11,29,180,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1,1,0,0,150,180,0,80,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
218,0,9,San Antonio Sloths,Fernandez,Felipe,,25,2,4,1997,49,Cuba,31031,Havana,5,192,225,1,2,1,1468,0,10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,2,1,1,1,1,1,100,100,100,120,1,1,5,5,1,58,60,55,2,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.289,0,0,17,44,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,80,0.9984,1,60,0,0,0,0,0,0,0,0,0,80,138,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
361,0,9,San Antonio Sloths,Lobster,Brock,,35,11,11,2004,11,Aruba,69021,,4,202,243,2,1,1,323,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1,0,1,1,1,1,1,100,120,100,120,1,1,5,5,1,80,80,55,10,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.269,0,0,17,42,97,5,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,1,80,0,0,0,0,80,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
326,0,9,San Antonio Sloths,Washington,Dionte,,9,29,6,1998,206,The United States,9691,Birmingham,1,192,185,1,1,1,323,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,120,100,120,1,1,5,5,1,28,80,51,12,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.277,0,0,18,42,91,5,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,1,120,0,0,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
270,0,9,San Antonio Sloths,Thunder,Vick,,17,31,3,1997,206,The United States,6650,Baltimore,4,200,225,3,1,7,1468,0,10,0,168,100,200,140,120,120,168,100,200,140,120,120,1,1,1,1,1,1,5,1,50,30,50,30,30,0,0,1,1,1,1,13,15,30,1,1,47,2,4,162,142,104,60,10,10,162,142,104,0,0,10,0,10,0,200,120,182,0,1,550,0.333,26,1,50,90,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
237,0,9,San Antonio Sloths,McLish,Shooty,,3,3,2,2000,206,The United States,52587,Munster,4,187,215,3,2,3,1468,0,10,0,211,48,110,160,162,190,210,48,110,160,160,190,1,1,1,1,1,1,5,1,90,70,90,70,70,0,2,1,2,1,2,13,15,30,1,1,45,2,3,140,100,60,60,10,10,140,100,60,0,0,200,163,0,0,200,0,10,0,1,550,0.375,12,1,19,110,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,99,100,100,100,100,1,1.075,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
121,0,9,San Antonio Sloths,Baton,Roger,,16,1,4,1998,70,France,62877,Paris,4,185,202,1,1,4,1324,0,9,0,158,130,122,120,134,140,160,130,120,120,140,140,1,1,1,1,1,1,5,2,112,40,112,50,50,1,18,1,21,1,20,13,15,30,1,1,44,2,3,120,120,120,120,10,10,120,120,120,0,0,189,200,150,0,0,0,0,0,1,550,0.325,32,4,23,70,68,5,543025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
111,0,9,San Antonio Sloths,Hans,Simon,,6,25,9,1999,206,The United States,64151,Richmond,4,183,180,1,1,5,1324,0,9,0,174,120,140,120,120,160,174,102,140,120,120,160,1,1,1,1,1,1,5,0,120,40,120,50,50,1,1,1,1,1,1,13,15,30,1,1,48,2,3,140,140,146,110,10,10,140,140,146,0,0,100,167,200,0,0,0,0,0,1,550,0.339,26,3,29,70,84,5,543025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
126,0,9,San Antonio Sloths,Kahn,Khamati,The Bad Man,26,1,1,1999,104,Laos,58748,Phongsaly,2,205,230,3,2,1,1324,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,1,1,1,1,160,140,141,140,1,1,5,5,1,118,80,59,8,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.225,0,0,12,34,156,5,543025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1,1,0,100,160,0,0,100,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
50,0,10,Death Valley Scorpions,Flecha,Rodney,,56,11,8,1999,206,The United States,4028,Arizona City,4,205,280,1,1,1,894,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,110,100,110,100,110,120,5,5,1,30,80,51,12,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.261,0,0,17,50,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,70,0,0,0,0,80,0,0,0,100,146,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,,,,,eol
48,0,10,Death Valley Scorpions,Di Stephano,Paulo,Based Maj,77,2,9,1998,56,Dominican Republic,55747,Nizao,1,192,215,2,1,6,1180,0,8,0,168,120,200,160,120,120,168,100,200,160,120,120,1,1,1,1,1,1,5,1,120,30,120,30,30,1,20,1,21,1,21,13,15,30,1,1,42,2,3,170,156,140,120,10,10,170,156,140,0,0,0,0,200,200,0,0,200,0,1,550,0.333,26,3,50,110,84,5,543025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
455,0,10,Death Valley Scorpions,Dunbar,Paco,Taco,25,24,5,2006,206,The United States,58742,Phoenix,4,192,160,3,1,1,35,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,110,100,110,1,1,5,5,1,80,80,55,10,3,75,50,100,25,10,10,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,0.273,0,0,17,46,95,5,943950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,39,100,0,112,0,80,0,0,0,0,80,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,,,,,eol
405,0,10,Death Valley Scorpions,Lastname,Firstname,Pepsi Vanilla,41,3,9,1999,206,The United States,13181,Chicago,4,188,215,3,1,2,35,0,0,0,128,60,124,100,102,120,128,60,124,100,102,120,1,1,1,1,1,1,5,0,88,30,88,30,30,1,1,1,1,1,1,13,15,30,1,1,40,2,4,50,60,110,40,162,110,50,60,110,0,200,166,0,151,0,0,0,0,0,1,550,0.293,16,1,24,50,98,5,920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
16,0,10,Death Valley Scorpions,Pooper,Anderson,,2,5,10,2000,28,Brazil,48195,Mari,5,192,175,1,1,1,609,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,142,140,150,140,1,1,5,5,1,120,82,59,9,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.241,0,0,12,34,130,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1,0,0,146,0,0,0,0,0,150,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
158,0,10,Death Valley Scorpions,Kittone,Catolo,,19,29,2,2000,206,The United States,17964,Catskill,4,190,215,2,1,2,609,0,4,0,145,80,140,100,104,132,146,80,140,100,110,130,1,1,1,1,1,1,5,0,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,47,2,4,50,60,110,40,130,110,50,60,110,0,200,0,0,158,0,0,0,106,0,1,550,0.311,21,1,29,50,92,5,1520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
460,0,10,Death Valley Scorpions,Meebles,Arthur,,18,18,8,2008,36,Canada,51733,Moose Jaw,4,187,185,2,1,5,35,0,0,0,70,60,64,66,70,70,70,60,64,66,70,70,1,1,1,1,1,1,5,0,70,70,70,70,70,1,1,1,1,1,1,13,15,30,1,1,44,2,3,90,82,112,40,10,112,90,82,112,0,0,0,0,102,0,200,0,154,0,1,550,0.205,16,1,10,33,138,5,832300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
185,0,10,Death Valley Scorpions,Buckshank,Ozamataz,,11,10,9,1995,206,The United States,69095,St. Louis,4,190,190,2,1,9,1468,0,10,0,203,100,160,160,160,160,197,100,160,150,148,160,1,1,1,1,1,1,5,0,100,40,100,50,50,1,13,1,13,1,13,13,15,30,1,1,46,2,3,170,130,130,60,10,130,170,130,130,0,0,0,200,165,200,12,12,200,0,1,550,0.364,25,3,36,103,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
15,0,10,Death Valley Scorpions,Dong,Jimmy,Bong,27,14,3,1998,206,The United States,86285,West Hartford,4,190,210,2,1,8,893,0,6,0,203,80,160,120,160,160,183,80,160,124,146,144,1,1,1,1,1,1,5,1,120,40,120,50,50,1,1,1,1,1,1,13,15,30,1,1,42,2,3,180,120,120,60,10,10,180,120,120,0,0,0,0,0,0,200,200,200,0,1,550,0.353,20,2,36,73,60,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
371,0,10,Death Valley Scorpions,Bradford,Corey,,8,20,2,2003,206,The United States,50428,Milwaukee,4,186,180,1,1,1,35,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,120,108,120,108,120,100,5,5,1,40,80,55,10,3,100,100,100,100,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.278,0,0,15,46,88,5,2729500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,87,82,126,0,0,0,0,0,0,0,0,80,0,80,124,0,0,0,0,0,0,0,0,80,0,0,,,,,eol
368,0,10,Death Valley Scorpions,Birdington,Frederick,,14,19,6,2000,206,The United States,24360,Exeter,4,200,229,1,1,1,323,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,124,138,126,139,1,1,5,5,1,132,80,55,10,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.232,0,0,14,34,148,5,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,1,0,0,126,0,0,120,0,0,80,180,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
12,0,10,Death Valley Scorpions,Walker,Guy,BustBoi,4,18,4,2000,28,Brazil,8202,Bel├⌐m,4,174,200,1,1,1,893,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,11,1,1,1,1,1,1,1,1,140,154,140,154,1,1,5,5,1,150,80,59,8,4,75,50,100,25,10,10,20,10,20,200,0,0,0,0,0,0,0,0,0,1,550,0.211,0,0,12,28,187,5,620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,1.0273,1,0,0,140,190,0,0,0,0,98,180,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
127,0,10,Death Valley Scorpions,Walec,Damien,,9,29,6,2005,206,The United States,4364,Asbury Park,4,200,202,2,2,1,751,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,100,100,124,124,1,1,5,5,1,100,80,55,9,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.254,0,0,15,42,114,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1,0,0,0,0,84,0,0,120,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
458,0,10,Death Valley Scorpions,Barker,Ed,,13,21,1,2005,206,The United States,69999,San Francisco,4,200,200,1,1,1,35,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,120,120,119,120,1,1,5,5,1,102,80,51,10,3,75,50,100,25,4,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,0.265,0,0,16,42,99,5,771400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1,0,120,0,120,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
310,0,10,Death Valley Scorpions,Boi,Speedy,,12,11,11,1998,46,Cook Islands,5040,Avarua,4,188,180,2,1,7,609,0,4,0,117,30,100,170,100,120,122,30,100,170,112,120,1,1,1,1,1,1,5,0,140,160,140,100,100,1,1,1,1,1,1,13,15,30,1,1,41,2,4,140,100,110,60,10,10,140,100,110,0,0,0,0,0,0,200,200,198,0,1,550,0.286,7,1,16,120,92,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
239,0,10,Death Valley Scorpions,Do,Min-joon,,17,20,8,1997,177,South Korea,67203,Seoul,2,168,225,2,1,4,1468,0,10,0,155,118,192,136,100,120,119,80,140,180,80,120,1,1,1,1,1,1,5,1,86,30,86,30,30,0,0,1,1,1,1,13,15,30,1,1,42,2,3,180,114,120,140,10,10,180,114,120,0,0,0,200,200,0,200,0,0,0,1,550,0.293,24,1,34,119,119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,v,eol
227,0,10,Death Valley Scorpions,Secret,Victoria,Red Eagle,69,12,6,1997,206,The United States,62386,Palo Alto,4,189,200,1,2,1,1468,0,10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,160,160,176,170,1,1,5,5,1,150,80,59,8,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.204,0,0,9,22,190,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,190,0.9736,1,0,0,164,180,0,80,0,0,98,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
119,0,10,Death Valley Scorpions,Coffey,Ziggy,,6,2,2,1997,36,Canada,90756,C├┤te Saint-Luc,4,191,196,1,1,3,1468,0,10,0,164,80,100,148,140,154,164,80,100,144,140,154,1,1,1,1,1,1,5,0,120,160,120,100,100,1,1,1,1,1,1,13,15,30,1,1,41,2,3,130,120,80,80,10,10,130,120,80,0,0,200,179,0,200,0,6,0,0,1,550,0.329,20,2,16,95,68,5,543025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
208,0,10,Death Valley Scorpions,Sinclair,Elston,,5,1,1,1997,206,The United States,58713,Philadelphia,4,190,215,2,2,1,1468,0,10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,160,170,180,170,1,1,5,5,1,140,80,59,9,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.216,0,0,9,22,168,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,99,100,100,100,100,168,1,1,0,80,80,0,0,0,0,0,80,180,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,,,,,eol
